"replicate","k","signal_mode","beta","normalized_between_group_turnover","manova_pseudo_F","ss_between"
85,12,"Abundance",0.85,0.00538201781028803,1.43346561491381,1.26069069160593
86,12,"Abundance",0.85,0.00536594931888425,1.42910373405052,1.25692678775891
87,12,"Abundance",0.85,0.00530185248957986,1.4050476630929,1.24191266500535
88,12,"Abundance",0.85,0.00539544090634438,1.45862246523107,1.26383493468488
89,12,"Abundance",0.85,0.00586392615661013,1.57533798018248,1.37357351508046
90,12,"Abundance",0.85,0.00481716875728914,1.29065634929985,1.12837973159445
91,12,"Abundance",0.85,0.005581050893765,1.50265511183044,1.30731245402028
92,12,"Abundance",0.85,0.00479615529987139,1.27892792031845,1.12345751262401
93,12,"Abundance",0.85,0.00586410642188509,1.55764153544038,1.37361574064756
94,12,"Abundance",0.85,0.00605100780897725,1.62955462285918,1.41739575908319
95,12,"Abundance",0.85,0.00561994050905849,1.49458289362489,1.31642200692939
96,12,"Abundance",0.85,0.00517203255724423,1.37638008713716,1.21150347907372
97,12,"Abundance",0.85,0.00553927788579926,1.48752643798908,1.29752749154727
98,12,"Abundance",0.85,0.00524711173588617,1.39459307644094,1.22909012129299
99,12,"Abundance",0.85,0.0058214181198096,1.57336997128493,1.36361637851907
100,12,"Abundance",0.85,0.00532766536032098,1.42175567021869,1.24795910465198
101,12,"Abundance",0.85,0.00478349592901258,1.27176999198385,1.12049216550593
102,12,"Abundance",0.85,0.00564212634664227,1.50777941301381,1.32161884571984
103,12,"Abundance",0.85,0.00557659185129175,1.48065522372244,1.30626796224459
104,12,"Abundance",0.85,0.00592729216500195,1.59926302835084,1.3884164494147
105,12,"Abundance",0.85,0.0056286410491123,1.49761004793013,1.31846003248867
106,12,"Abundance",0.85,0.00525364938581262,1.40826154202652,1.23062150872012
107,12,"Abundance",0.85,0.00595567456794581,1.5855203425522,1.39506477954996
108,12,"Abundance",0.85,0.004627169889996,1.223338086397,1.08387415546011
109,12,"Abundance",0.85,0.00534634593908067,1.44745512405315,1.25233486716082
110,12,"Abundance",0.85,0.00494775811629826,1.32080101415078,1.15896914900791
111,12,"Abundance",0.85,0.00574969341240875,1.54392708401293,1.34681549190632
112,12,"Abundance",0.85,0.00586478118977692,1.56318039477559,1.37377379913606
113,12,"Abundance",0.85,0.00616685551759187,1.63108669521619,1.44453207357386
114,12,"Abundance",0.85,0.00510002186465523,1.35386961936021,1.19463560292705
115,12,"Abundance",0.85,0.00530426020469799,1.41226323072871,1.24247665125445
116,12,"Abundance",0.85,0.00528845799170138,1.42463756159563,1.23877512079994
117,12,"Abundance",0.85,0.00600287089711618,1.62122205486008,1.40612010767418
118,12,"Abundance",0.85,0.00488437925092637,1.31135865597891,1.14412320303832
119,12,"Abundance",0.85,0.00481251666841115,1.28776208180877,1.12729002038357
120,12,"Abundance",0.85,0.00563754094435369,1.5168353975291,1.32054475526042
121,12,"Abundance",0.85,0.00532616091799677,1.42587591633461,1.24760670217003
122,12,"Abundance",0.85,0.00538280991240151,1.43175144327116,1.26087623461163
123,12,"Abundance",0.85,0.00579824422009124,1.5537385770579,1.35818809479855
124,12,"Abundance",0.85,0.00568407783951943,1.50818543608304,1.33144561672534
125,12,"Abundance",0.85,0.00581147098401966,1.55162129519118,1.36128634879033
1,12,"Abundance",0.9,0.00578566071928975,1.54555554084929,1.3552405195791
2,12,"Abundance",0.9,0.00584240024260506,1.56380173222862,1.36853125762776
3,12,"Abundance",0.9,0.00555952183106538,1.48294464534492,1.30226945901337
4,12,"Abundance",0.9,0.00501961542557354,1.35366897116847,1.17580109645223
5,12,"Abundance",0.9,0.00567146392769725,1.5265936785105,1.32849091798976
6,12,"Abundance",0.9,0.00514048709527534,1.39306491133731,1.20411422997264
7,12,"Abundance",0.9,0.0059660095901045,1.57286426704124,1.39748566827466
8,12,"Abundance",0.9,0.005284451644861,1.41967183906364,1.23783666902458
9,12,"Abundance",0.9,0.00569776133060178,1.5311524903767,1.3346508550661
10,12,"Abundance",0.9,0.00562904449837704,1.50282236804775,1.31855453695717
11,12,"Abundance",0.9,0.00616404838408021,1.64233707750975,1.44387452705264
12,12,"Abundance",0.9,0.00587025300262947,1.56726205128559,1.37505552353248
13,12,"Abundance",0.9,0.00555346683665209,1.49974307599705,1.30085112942703
14,12,"Abundance",0.9,0.00584241813272971,1.55348016798887,1.36853544823329
15,12,"Abundance",0.9,0.00617072187632876,1.644469054536,1.44543773435793
16,12,"Abundance",0.9,0.00545582821444426,1.45923146394055,1.27798013447726
17,12,"Abundance",0.9,0.00507416569091795,1.36222845637731,1.18857901993158
18,12,"Abundance",0.9,0.00521661356921415,1.39859918087198,1.22194619197322
19,12,"Abundance",0.9,0.00445586926513085,1.1880633453459,1.04374847939472
20,12,"Abundance",0.9,0.00590666617808483,1.58626248941386,1.38358499202674
21,12,"Abundance",0.9,0.00573894039565883,1.53261422065266,1.34429669159737
22,12,"Abundance",0.9,0.00624024615746878,1.66853690591676,1.46172319032693
23,12,"Abundance",0.9,0.00578559745718873,1.54401334297481,1.35522570098415
24,12,"Abundance",0.9,0.00486789255918324,1.30253185290172,1.14026133941234
25,12,"Abundance",0.9,0.00558048296994595,1.48676077777129,1.30717942282316
26,12,"Abundance",0.9,0.00543142177467785,1.46805886729179,1.27226313900951
27,12,"Abundance",0.9,0.00558206693423048,1.48954224186427,1.30755045263015
28,12,"Abundance",0.9,0.00574123515408436,1.52937221234208,1.34483421872725
29,12,"Abundance",0.9,0.00516629324321553,1.37427725158697,1.21015909486183
30,12,"Abundance",0.9,0.00556020857028599,1.50121764873969,1.30243032168114
31,12,"Abundance",0.9,0.00458985697905936,1.23466846940446,1.07513393178329
32,12,"Abundance",0.9,0.00575346064779082,1.53752809706706,1.34769793390981
33,12,"Abundance",0.9,0.00551159315901739,1.45128670177765,1.29104258596282
34,12,"Abundance",0.9,0.00501123738705266,1.33745690931247,1.17383861406189
35,12,"Abundance",0.9,0.00599560362972676,1.58596983744414,1.40441781372529
36,12,"Abundance",0.9,0.00525459344896737,1.41885583355625,1.23084264727325
37,12,"Abundance",0.9,0.00563849100130415,1.51476695084159,1.32076729780787
38,12,"Abundance",0.9,0.00531587689825827,1.42082706756443,1.24519776031706
39,12,"Abundance",0.9,0.00501570922222597,1.34106697696505,1.17488610241592
40,12,"Abundance",0.9,0.00568612962100946,1.50892730588114,1.33192622862907
41,12,"Abundance",0.9,0.00538601190908331,1.43947639495673,1.26162627438363
42,12,"Abundance",0.9,0.00505433601377408,1.34452049941817,1.18393409115691
43,12,"Abundance",0.9,0.00492287638580367,1.31488471449706,1.15314082083597
44,12,"Abundance",0.9,0.00517302890775412,1.37036972615844,1.21173686548336
45,12,"Abundance",0.9,0.00518412708075966,1.38205137844193,1.21433651563227
46,12,"Abundance",0.9,0.0054220133782904,1.43924344132973,1.27005930428308
47,12,"Abundance",0.9,0.00530868687277026,1.40513063078558,1.24351355960933
48,12,"Abundance",0.9,0.00548035963417543,1.4507467599877,1.28372640541078
49,12,"Abundance",0.9,0.00587696385487136,1.56655818050145,1.37662748209009
50,12,"Abundance",0.9,0.00547780180002814,1.46287090448541,1.2831272550895
51,12,"Abundance",0.9,0.00603774591248015,1.59872235047572,1.41428927559386
52,12,"Abundance",0.9,0.00552600333766697,1.47066916239161,1.29441804452282
53,12,"Abundance",0.9,0.00594095462800438,1.5806527622717,1.39161676211129
54,12,"Abundance",0.9,0.00526043658260952,1.39686553882428,1.23221135032331
55,12,"Abundance",0.9,0.0058103214437554,1.55394150944816,1.36101707901795
56,12,"Abundance",0.9,0.00519673697808371,1.38588436818932,1.21729027400671
57,12,"Abundance",0.9,0.00491572347974758,1.31806011373144,1.15146531503114
58,12,"Abundance",0.9,0.00604489864324403,1.60881899912817,1.41596474033802
59,12,"Abundance",0.9,0.00617076400491813,1.66631859894031,1.44544760261224
60,12,"Abundance",0.9,0.00563920317445099,1.5003909916547,1.32093411815086
61,12,"Abundance",0.9,0.00615524512119301,1.6469699160261,1.44181243956633
62,12,"Abundance",0.9,0.00508513641743015,1.35524964067524,1.19114881685191
63,12,"Abundance",0.9,0.00529863213912716,1.40630266943338,1.24115832602274
64,12,"Abundance",0.9,0.00588821063601822,1.58430872401617,1.37926194239888
65,12,"Abundance",0.9,0.00562228195270333,1.50005150219233,1.31697046966439
66,12,"Abundance",0.9,0.00567329565172889,1.50581717623021,1.32891998335476
67,12,"Abundance",0.9,0.00549628958826572,1.48865208702705,1.28745785810143
68,12,"Abundance",0.9,0.00581797284440884,1.56515585197768,1.36280935283077
69,12,"Abundance",0.9,0.00465365204828578,1.23043986496428,1.0900773698727
70,12,"Abundance",0.9,0.00548134937726338,1.45485975356424,1.28395824408952
71,12,"Abundance",0.9,0.00541317660852749,1.43897504324792,1.26798936810363
72,12,"Abundance",0.9,0.00547725925204893,1.46212835399441,1.28300016796136
73,12,"Abundance",0.9,0.00613547655607522,1.62396928090898,1.43718182575033
74,12,"Abundance",0.9,0.00562473773064404,1.51637470059014,1.31754571421013
75,12,"Abundance",0.9,0.00544306206993556,1.4595907477869,1.27498977656372
76,12,"Abundance",0.9,0.00533141825027608,1.39702734620239,1.24883818636442
77,12,"Abundance",0.9,0.00571482052867872,1.52128908981785,1.33864682330328
78,12,"Abundance",0.9,0.00595219709268739,1.58576506263521,1.3942502113261
79,12,"Abundance",0.9,0.00589255165194959,1.58137810448999,1.38027878748742
80,12,"Abundance",0.9,0.00637286427103536,1.71623614222578,1.49278782578617
81,12,"Abundance",0.9,0.00520094746183505,1.40484699771455,1.2182765430715
82,12,"Abundance",0.9,0.00640603115059988,1.72311507768274,1.50055687780542
83,12,"Abundance",0.9,0.00646677421253446,1.73433934338754,1.51478540982814
84,12,"Abundance",0.9,0.00509742434151992,1.37092753079583,1.19402715580679
85,12,"Abundance",0.9,0.00595519487290309,1.58436563524966,1.39495241517353
86,12,"Abundance",0.9,0.00563711801750727,1.50131312890329,1.32044568833844
87,12,"Abundance",0.9,0.00556894855322288,1.46965948961128,1.30447758639147
88,12,"Abundance",0.9,0.00557306472391215,1.48631277171141,1.30544176344475
89,12,"Abundance",0.9,0.0057847255985396,1.5514250379255,1.35502147570619
90,12,"Abundance",0.9,0.00561228675483621,1.50581758781373,1.31462918181362
91,12,"Abundance",0.9,0.00535523713997107,1.43629876325918,1.25441755335674
92,12,"Abundance",0.9,0.00557285941655442,1.48026884480091,1.30539367198836
93,12,"Abundance",0.9,0.00487490486929928,1.31574635649366,1.1419039118455
94,12,"Abundance",0.9,0.00581937854550653,1.55882625987274,1.36313862604233
95,12,"Abundance",0.9,0.00549775730368247,1.462762532203,1.2878016576259
96,12,"Abundance",0.9,0.00627797831663571,1.67931062360144,1.47056161924201
97,12,"Abundance",0.9,0.00585563993605724,1.5627258114854,1.37163254024763
98,12,"Abundance",0.9,0.00565809885577938,1.50397822536145,1.32536026655875
99,12,"Abundance",0.9,0.00525448639560623,1.39381106481587,1.23081757095788
100,12,"Abundance",0.9,0.0055914121461196,1.49293566654219,1.30973948693939
101,12,"Abundance",0.9,0.00449108300619027,1.20455832501425,1.05199699085178
102,12,"Abundance",0.9,0.00674462929419499,1.82498925925331,1.57987053726775
103,12,"Abundance",0.9,0.00594631660178056,1.58360213527241,1.39287275766288
104,12,"Abundance",0.9,0.00609320459801299,1.62057922082085,1.42727998857261
105,12,"Abundance",0.9,0.00599110257872074,1.6090018698891,1.40336348181749
106,12,"Abundance",0.9,0.00557482680010917,1.50351122347078,1.30585451441246
107,12,"Abundance",0.9,0.00611513594876151,1.64199344966993,1.43241721604335
108,12,"Abundance",0.9,0.00580400827201228,1.56177348091284,1.35953827364575
109,12,"Abundance",0.9,0.00600594086485283,1.59340689717544,1.40683922081827
110,12,"Abundance",0.9,0.00524994630975022,1.40210680868836,1.22975409547721
111,12,"Abundance",0.9,0.0053580579222862,1.44136916808279,1.25507829699101
112,12,"Abundance",0.9,0.00572943354972063,1.53084300862618,1.34206979592306
113,12,"Abundance",0.9,0.00506584599833293,1.359111758857,1.1866302045674
114,12,"Abundance",0.9,0.0060125200949649,1.60240528894557,1.40838034804091
115,12,"Abundance",0.9,0.00484186077464259,1.29474051662823,1.13416362111911
116,12,"Abundance",0.9,0.00535131779316056,1.42933989037249,1.25349948057896
117,12,"Abundance",0.9,0.00555777965370342,1.4723830314395,1.30186136917406
118,12,"Abundance",0.9,0.00639422710908069,1.71594336632526,1.49779188411881
119,12,"Abundance",0.9,0.00523300244535653,1.41369056060337,1.22578514314857
120,12,"Abundance",0.9,0.00541440484850104,1.46682226883631,1.26827707259593
121,12,"Abundance",0.9,0.00569125443222463,1.52597056724564,1.33312667092095
122,12,"Abundance",0.9,0.00493308946449047,1.31955976164759,1.15553314536684
123,12,"Abundance",0.9,0.00580234664390324,1.55175283900171,1.35914905176582
124,12,"Abundance",0.9,0.00566954139614187,1.50876378401527,1.32804058175498
125,12,"Abundance",0.9,0.00537039938209183,1.43591617468885,1.25796917622
1,12,"Abundance",0.95,0.00574026613875276,1.52458321795994,1.34460723534452
2,12,"Abundance",0.95,0.00625468070790845,1.67037810833043,1.46510435776604
3,12,"Abundance",0.95,0.00609316952711946,1.62210997437327,1.42727177352194
4,12,"Abundance",0.95,0.00559526800013579,1.49744185262166,1.31064268708435
5,12,"Abundance",0.95,0.00501638040057383,1.34052764432211,1.17504332008509
6,12,"Abundance",0.95,0.00581335405225277,1.55508418246597,1.36172744108636
7,12,"Abundance",0.95,0.0058461010497844,1.55432155881467,1.3693981394046
8,12,"Abundance",0.95,0.00531310241329038,1.41441785789726,1.24454786143224
9,12,"Abundance",0.95,0.00583251273936207,1.54837399448111,1.36621519630261
10,12,"Abundance",0.95,0.00590157407048916,1.58280312168462,1.38239221027225
11,12,"Abundance",0.95,0.00612695210023864,1.66163117835691,1.43518504638187
12,12,"Abundance",0.95,0.00617657405720784,1.64388513182102,1.44680855664427
13,12,"Abundance",0.95,0.00580383870748942,1.56823883261922,1.35949855463644
14,12,"Abundance",0.95,0.0059954984204788,1.61484245242983,1.40439316937734
15,12,"Abundance",0.95,0.00549501116250525,1.45504962294413,1.28715839802662
16,12,"Abundance",0.95,0.00654715776622701,1.75289685061198,1.53361455560032
17,12,"Abundance",0.95,0.00586802340938602,1.56277775025271,1.37453326077767
18,12,"Abundance",0.95,0.0055623919872062,1.48915643175139,1.30294176803532
19,12,"Abundance",0.95,0.00675800350175116,1.80662304214066,1.58300332864228
20,12,"Abundance",0.95,0.00604469457491227,1.61301677346743,1.41591693911264
21,12,"Abundance",0.95,0.0061354411934431,1.65789848595553,1.43717354236242
22,12,"Abundance",0.95,0.00675026400383698,1.81032767672063,1.58119041881514
23,12,"Abundance",0.95,0.00582616399102863,1.54899581378808,1.36472805742469
24,12,"Abundance",0.95,0.00564193749385645,1.48752210767296,1.32157460860329
25,12,"Abundance",0.95,0.00577085682205377,1.54355844807682,1.35177283587705
26,12,"Abundance",0.95,0.00621082962419887,1.67722344226479,1.45483262418987
27,12,"Abundance",0.95,0.00553546810696431,1.45594852293139,1.29663508411132
28,12,"Abundance",0.95,0.00584371886623265,1.5650497842213,1.36884013370205
29,12,"Abundance",0.95,0.00589034201704795,1.59475218369917,1.37976119979994
30,12,"Abundance",0.95,0.00567375774224567,1.52420677024073,1.32902822402467
31,12,"Abundance",0.95,0.00601901374778005,1.62002943073962,1.40990142952878
32,12,"Abundance",0.95,0.00676152350430141,1.83106726890241,1.58382785851304
33,12,"Abundance",0.95,0.00589172146256779,1.57129823869286,1.38008432287157
34,12,"Abundance",0.95,0.00573778466776267,1.53164747903971,1.34402597242623
35,12,"Abundance",0.95,0.00622671473321361,1.65869054362097,1.45855357231302
36,12,"Abundance",0.95,0.00642711685686185,1.70647456094163,1.50549602043693
37,12,"Abundance",0.95,0.00520857612327085,1.38921596271279,1.22006349042108
38,12,"Abundance",0.95,0.00727547831023524,1.95793745205271,1.70421728541318
39,12,"Abundance",0.95,0.00582426104997296,1.54038044271044,1.36428231009346
40,12,"Abundance",0.95,0.00578728883354596,1.55218889643408,1.35562189113155
41,12,"Abundance",0.95,0.00632851760164112,1.69692727256085,1.48240000558941
42,12,"Abundance",0.95,0.00595706251383315,1.61277845204136,1.39538989375849
43,12,"Abundance",0.95,0.00573020336250909,1.53953078537288,1.34225011784894
44,12,"Abundance",0.95,0.00631547503223612,1.69930290096939,1.47934489755686
45,12,"Abundance",0.95,0.00498909448362921,1.34370599256945,1.16865183222373
46,12,"Abundance",0.95,0.00569788689720079,1.5028484629004,1.33468026794583
47,12,"Abundance",0.95,0.00578396247355693,1.55195057953328,1.35484272034042
48,12,"Abundance",0.95,0.00578400854972564,1.53140419181408,1.35485351328074
49,12,"Abundance",0.95,0.00600221612250534,1.61127958221554,1.40596673243721
50,12,"Abundance",0.95,0.00549828125085413,1.46032186421939,1.28792438767725
51,12,"Abundance",0.95,0.00566678511016766,1.51892211761218,1.32739494582556
52,12,"Abundance",0.95,0.00570918412701671,1.54321637313248,1.33732654541497
53,12,"Abundance",0.95,0.00632086354888517,1.69408405764336,1.48060711054472
54,12,"Abundance",0.95,0.0057294998408436,1.52882455537951,1.34208532403996
55,12,"Abundance",0.95,0.00611468216946885,1.64160217347469,1.43231092220515
56,12,"Abundance",0.95,0.00458842126515981,1.22167866039655,1.07479762833489
57,12,"Abundance",0.95,0.00565185157546269,1.51380452065778,1.32389689567803
58,12,"Abundance",0.95,0.00499361348425671,1.33074824726056,1.16971036867368
59,12,"Abundance",0.95,0.0057000390760626,1.51997377022114,1.33518439705751
60,12,"Abundance",0.95,0.00598139110419093,1.59891748123909,1.40108865368182
61,12,"Abundance",0.95,0.00558849692852239,1.4983806875123,1.30905662266463
62,12,"Abundance",0.95,0.00574055574917845,1.55940230705823,1.34467507405868
63,12,"Abundance",0.95,0.00555318610274113,1.48067756007804,1.30078536995895
64,12,"Abundance",0.95,0.00564769451601695,1.51355696806163,1.32292314079047
65,12,"Abundance",0.95,0.00654946463388342,1.75574238983606,1.53415491921183
66,12,"Abundance",0.95,0.00579162872363725,1.54958523529905,1.35663847250187
67,12,"Abundance",0.95,0.00657386190248714,1.75095517353217,1.53986976641478
68,12,"Abundance",0.95,0.00587892570174825,1.54488017293999,1.37708702759574
69,12,"Abundance",0.95,0.00582592054355136,1.55864222906548,1.36467103197823
70,12,"Abundance",0.95,0.00536463522173769,1.44072473313413,1.25661897197328
71,12,"Abundance",0.95,0.00604470659846966,1.62886146872072,1.41591975552602
72,12,"Abundance",0.95,0.00588839505239558,1.57431135353557,1.37930514032548
73,12,"Abundance",0.95,0.00562165949630931,1.51166937544084,1.31682466468761
74,12,"Abundance",0.95,0.00635368341363652,1.70296840997858,1.48829487737312
75,12,"Abundance",0.95,0.00594574507812198,1.58429771966631,1.39273888323477
76,12,"Abundance",0.95,0.00574417422881688,1.5402496640837,1.34552267132772
77,12,"Abundance",0.95,0.00561867690241902,1.51603528103903,1.31612601810432
78,12,"Abundance",0.95,0.00524064549534308,1.39458788659299,1.22757546089057
79,12,"Abundance",0.95,0.00586490778440069,1.55608127104364,1.37380345282161
80,12,"Abundance",0.95,0.00542589399994089,1.45791637156246,1.27096830603016
81,12,"Abundance",0.95,0.00596953824931805,1.6023864774957,1.39831222589323
82,12,"Abundance",0.95,0.00578960145514317,1.53526306286711,1.35616360255348
83,12,"Abundance",0.95,0.00588871808070141,1.58505353966522,1.37938080688635
84,12,"Abundance",0.95,0.00578534879066499,1.53694320279519,1.35516745302161
85,12,"Abundance",0.95,0.00583085415445057,1.57779369010862,1.36582668726513
86,12,"Abundance",0.95,0.00592165510384205,1.58086166330076,1.38709601704476
87,12,"Abundance",0.95,0.00506410568638467,1.35651810126997,1.18622255168497
88,12,"Abundance",0.95,0.00570755161837894,1.50249629265567,1.33694414451699
89,12,"Abundance",0.95,0.00631085895053603,1.69301891736515,1.4782636207131
90,12,"Abundance",0.95,0.00603341176714343,1.60690093688971,1.41327403988214
91,12,"Abundance",0.95,0.0063619925041764,1.68937124355047,1.49024120930077
92,12,"Abundance",0.95,0.00636280363428089,1.69458272349958,1.49043120944726
93,12,"Abundance",0.95,0.00575648838314767,1.54116622465523,1.34840715448757
94,12,"Abundance",0.95,0.00573262212573146,1.53273087402595,1.34281669202003
95,12,"Abundance",0.95,0.00615545880603425,1.64642931782432,1.44186249337512
96,12,"Abundance",0.95,0.00555442943606384,1.50045769625943,1.30107660993655
97,12,"Abundance",0.95,0.00651635193897261,1.735339620263,1.52639855947474
98,12,"Abundance",0.95,0.0060025016007841,1.60847932993932,1.40603360323204
99,12,"Abundance",0.95,0.00550130252778797,1.46852360716738,1.2886320954258
100,12,"Abundance",0.95,0.00546425192764249,1.4504017620399,1.27995331576206
101,12,"Abundance",0.95,0.0054411375662746,1.45547063505016,1.27453897838043
102,12,"Abundance",0.95,0.00635313514251689,1.69893466844353,1.48816644964929
103,12,"Abundance",0.95,0.00614389946650044,1.64320362529591,1.43915481899255
104,12,"Abundance",0.95,0.00578547535477073,1.54627041978305,1.35519709955859
105,12,"Abundance",0.95,0.00516325495380738,1.385095538319,1.20944740208966
106,12,"Abundance",0.95,0.00596217717893786,1.60396070241657,1.39658795941258
107,12,"Abundance",0.95,0.00537157179392371,1.42938267123231,1.25824380345746
108,12,"Abundance",0.95,0.00620025476952677,1.65653972515665,1.45235555679244
109,12,"Abundance",0.95,0.00594532058569107,1.59187873511634,1.39263944958829
110,12,"Abundance",0.95,0.00604059884474452,1.60776918212268,1.4149575500731
111,12,"Abundance",0.95,0.00531176948264697,1.4129110133755,1.24423563406437
112,12,"Abundance",0.95,0.00657813275114451,1.76115712771729,1.54087017543188
113,12,"Abundance",0.95,0.00584993237641643,1.55814135411897,1.37029559422392
114,12,"Abundance",0.95,0.0064135359794198,1.72804665523799,1.50231481844569
115,12,"Abundance",0.95,0.00623176578953139,1.65369474323513,1.45973673816403
116,12,"Abundance",0.95,0.00590260411292953,1.56554582503253,1.3826334887225
117,12,"Abundance",0.95,0.00655947358727025,1.74198803394114,1.53649942917302
118,12,"Abundance",0.95,0.00550920127373307,1.47238342178992,1.29048230771409
119,12,"Abundance",0.95,0.00579280344362936,1.54895969848777,1.35691364040572
120,12,"Abundance",0.95,0.00628789150264013,1.69793547887281,1.47288369652984
121,12,"Abundance",0.95,0.00531496247690691,1.41865031198841,1.24498356509763
122,12,"Abundance",0.95,0.0054629024754008,1.4432151204669,1.27963721835403
123,12,"Abundance",0.95,0.0055179257740475,1.48149039619853,1.29252594575526
124,12,"Abundance",0.95,0.00578511140933829,1.54482017829056,1.35511184851797
125,12,"Abundance",0.95,0.00559340827770062,1.49286529397295,1.31020706333771
1,12,"Abundance",1,0.00639663532219449,1.70252184261113,1.49835598701907
2,12,"Abundance",1,0.00638734776744853,1.69590775784467,1.4961804583923
3,12,"Abundance",1,0.00634646296535071,1.7034676125522,1.48660355039057
4,12,"Abundance",1,0.00589337245157572,1.58642836859951,1.38047105263495
5,12,"Abundance",1,0.00706376716489965,1.87959544556603,1.65462579767717
6,12,"Abundance",1,0.00589291448099301,1.58360909788835,1.38036377702364
7,12,"Abundance",1,0.00540788975044638,1.4378188284619,1.26675096774792
8,12,"Abundance",1,0.00619114521457534,1.65055012752617,1.45022172306377
9,12,"Abundance",1,0.0060142854204564,1.64030873568889,1.4087938601275
10,12,"Abundance",1,0.00618989736898958,1.65114440920397,1.44992942612792
11,12,"Abundance",1,0.00688070503816561,1.82626657058808,1.61174509246694
12,12,"Abundance",1,0.00700430821339951,1.87538568110935,1.64069805731452
13,12,"Abundance",1,0.00654530959778977,1.73615944450863,1.53318163827685
14,12,"Abundance",1,0.00626761154535638,1.66918450320917,1.46813329356296
15,12,"Abundance",1,0.00605715281401317,1.61111022314373,1.41883517287217
16,12,"Abundance",1,0.00646462726978448,1.72648992684338,1.51428250722995
17,12,"Abundance",1,0.00609493826650828,1.63901582753603,1.42768608528416
18,12,"Abundance",1,0.00598883290050661,1.59828228234441,1.40283182950819
19,12,"Abundance",1,0.00577300006903405,1.56028440841996,1.35227487277344
20,12,"Abundance",1,0.0059595572926731,1.56236404381795,1.39597427392444
21,12,"Abundance",1,0.0061977074488658,1.66317310600655,1.45175886916356
22,12,"Abundance",1,0.00640867067187258,1.7286333526988,1.50117516262275
23,12,"Abundance",1,0.00579515401733207,1.54628199639365,1.35746424177706
24,12,"Abundance",1,0.00565796741956955,1.51377377288349,1.32532947877391
25,12,"Abundance",1,0.00637333978727298,1.70400823015966,1.49289921131399
26,12,"Abundance",1,0.0058943774162078,1.55360605337029,1.38070645682751
27,12,"Abundance",1,0.00605168299686365,1.61366550590427,1.41755391595176
28,12,"Abundance",1,0.00566642059589987,1.50396313666974,1.32730956154023
29,12,"Abundance",1,0.00618532782923278,1.68029485449621,1.44885905132811
30,12,"Abundance",1,0.00543298593620264,1.45487840277657,1.27262953019289
31,12,"Abundance",1,0.00637064741263956,1.71300088617518,1.49226854605826
32,12,"Abundance",1,0.00565685138154662,1.50938705027797,1.32506805660911
33,12,"Abundance",1,0.00608848299232271,1.62971808111537,1.42617399365527
34,12,"Abundance",1,0.00636908556551604,1.71376128340965,1.49190269700316
35,12,"Abundance",1,0.00644403693412182,1.73637023586625,1.50945940083714
36,12,"Abundance",1,0.00632950989287187,1.69023407094179,1.48263244114835
37,12,"Abundance",1,0.00664618655430184,1.7652554838094,1.55681118476947
38,12,"Abundance",1,0.00698098859446323,1.84745335568551,1.63523564013922
39,12,"Abundance",1,0.00641415448563866,1.70147650701996,1.50245969812842
40,12,"Abundance",1,0.00693584472002749,1.85604295283171,1.6246610816204
41,12,"Abundance",1,0.0057371555946427,1.54022158850214,1.34387861753915
42,12,"Abundance",1,0.00617079016777721,1.66688820055079,1.4454537310336
43,12,"Abundance",1,0.00652519401707773,1.77805835201649,1.52846973908702
44,12,"Abundance",1,0.00619359588778957,1.66854131896305,1.45079577187189
45,12,"Abundance",1,0.00549500285145199,1.45436347750899,1.28715645123494
46,12,"Abundance",1,0.00619683263929569,1.66549385322464,1.45155395265811
47,12,"Abundance",1,0.00642212335379649,1.7236854577632,1.50432633593291
48,12,"Abundance",1,0.00578383377145353,1.53626357000304,1.35481257299617
49,12,"Abundance",1,0.0058753593898968,1.5538784024091,1.37625165017543
50,12,"Abundance",1,0.00534452805979691,1.44552678537881,1.25190904480714
51,12,"Abundance",1,0.00586266899118451,1.55763933418258,1.3732790350535
52,12,"Abundance",1,0.00582585933213922,1.56473422252097,1.36465669373926
53,12,"Abundance",1,0.00569090181543082,1.51764583196612,1.33304407351506
54,12,"Abundance",1,0.0060361090417065,1.62071059727844,1.41390585290363
55,12,"Abundance",1,0.00714307569143972,1.92129849877744,1.67320312772297
56,12,"Abundance",1,0.00612431843900818,1.63362188846325,1.43456813422827
57,12,"Abundance",1,0.00574893776143847,1.54828666321916,1.34663848726273
58,12,"Abundance",1,0.00650290912402569,1.70412889847664,1.52324969741781
59,12,"Abundance",1,0.00533674894047127,1.44036229434244,1.25008685401022
60,12,"Abundance",1,0.00648563337325689,1.72452930615269,1.51920300360288
61,12,"Abundance",1,0.00585294925433344,1.56245046252948,1.3710022715412
62,12,"Abundance",1,0.00551206430192669,1.48084195533809,1.29115294707664
63,12,"Abundance",1,0.00558110021434769,1.47370241010061,1.30732400693625
64,12,"Abundance",1,0.00585699546873659,1.57470251021066,1.37195006194511
65,12,"Abundance",1,0.00651855655683651,1.75344538455037,1.52691497196492
66,12,"Abundance",1,0.00584857875951953,1.55828829506276,1.36997852128175
67,12,"Abundance",1,0.00609156497125902,1.62830084568994,1.42689592031803
68,12,"Abundance",1,0.00612825049311282,1.63876693433716,1.43548918357878
69,12,"Abundance",1,0.00635514017103278,1.7067184352537,1.48863611007694
70,12,"Abundance",1,0.00586587146294461,1.58113034720983,1.37402918610843
